TradeQ,Size,BuildYear,Distance,Reform,Price
3,70,2006,4,0,70
3,20,2010,6,1,22
3,20,1993,6,0,15
2,60,2008,6,0,63
2,50,1998,8,0,39
2,55,2006,4,1,62
1,65,2006,4,1,57
1,60,1993,6,0,37
1,55,2006,4,0,47
1,20,1993,6,0,17
1,40,2006,5,0,33
3,15,1986,6,0,9.5
1,15,1986,6,0,7
3,20,2003,5,0,12
2,80,2002,6,0,68
1,65,2002,6,1,56
1,80,2002,6,1,75
1,20,2003,6,0,20
4,50,2001,3,0,45
3,20,1998,1,0,22
3,65,1997,3,0,66
1,75,1997,3,0,73
1,60,1999,2,0,59
1,40,1967,2,1,35
4,45,1986,9,1,47
2,30,2008,4,1,33
1,45,1993,3,1,43
4,20,2014,6,0,26
4,20,2000.5101766642038,3,1,21
4,75,2008,4,0,110
4,25,1986,2,0,15
4,25,1992,4,1,24
3,15,1983,6,1,8.6
2,20,2014,6,0,24
2,40,1977,11,1,24
1,50,2016,6,0,56
1,15,1983,6,0,8.4
1,65,2001,12,0,48
1,90,2006,8,0,90
1,60,1998,5,1,71
4,25,1982,5,1,17
4,45,2002,7,0,39
1,35,1976,8,0,12
3,20,2008,14,0,19
2,20,2008,14,0,22
1,20,2008,2,0,23
4,50,2010,6,0,62
3,50,2010,6,0,57
2,50,2010,6,0,61
1,30,1991,7,1,27
4,65,2001,11,0,47
2,70,2011,7,0,70
2,70,2011,7,0,69
3,55,2004,2,0,59
3,55,2004,2,0,44
2,55,2004,2,1,65
1,30,1991,5,0,22
4,20,2003,6,0,18
1,15,1986,6,0,8.3
1,20,2003,6,0,20
4,15,1993,6,0,13
3,15,1987,7,0,11
2,10,1984,6,0,9
2,15,1987,7,0,7
1,55,2006,8,1,53
3,20,2015,11,0,19
3,65,1971,2,0,32
3,20,2015,11,0,21
2,20,2015,11,0,22
2,20,2015,11,0,23
2,20,2006,10,0,22
1,40,1971,2,1,28
1,20,2015,11,0,18
4,35,2003,6,0,37
4,40,1991,12,0,29
4,20,2004,11,1,23
4,45,2004,6,1,62
4,105,2004,6,0,150
4,95,2004,6,0,130
4,20,2004,11,0,21
3,20,2004,11,0,24
3,40,1978,7,0,25
3,25,2003,6,0,32
3,20,2004,11,0,15
2,20,1998,5,0,21
2,20,2009,12,0,25
2,80,2004,6,1,110
2,20,2003,6,0,23
2,65,2004,5,0,76
2,65,2000.5101766642038,9,0,100
2,75,2015,9,0,100
1,50,1986,8,0,42
4,20,2013,9,0,26
3,50,1995,3,1,55
3,65,1998,4,1,65
3,65,1998,4,1,72
3,20,2013,9,0,25
2,60,2013,3,1,78
2,20,2007,2,0,24
2,45,1995,3,1,52
2,20,2013,9,0,25
2,45,2013,3,0,58
3,30,2012,2,0,31
2,15,1988,2,0,13
3,55,1978,11,1,39
2,20,2009,12,0,17
1,30,2004,6,1,28
1,55,1978,11,1,41
3,85,2007,1,1,76
1,60,2000.5101766642038,1,0,24
4,15,1991,5,0,14
4,40,2009,4,1,44
4,50,1984,4,0,30
3,20,2003,5,0,19
3,55,1985,0,0,40
3,75,2004,9,0,64
3,25,2010,7,0,21
2,40,1985,0,1,35
2,30,1985,0,1,25
2,20,2008,3,0,12
2,50,2005,1,0,49
2,20,2013,4,0,25
2,20,1986,9,1,21
1,20,2003,5,0,19
1,20,2003,5,0,15
4,20,2006,9,0,22
4,15,1981,7,0,12
4,20,1974,9,0,9.4
4,20,2006,8,0,21
4,15,1980,6,0,14
3,20,2014,11,0,29
3,55,2008,14,0,65
3,20,1981,8,1,15
3,20,1981,8,0,14
3,15,1981,7,0,11
3,20,2015,11,1,29
2,15,1984,9,0,9.5
2,55,2003,11,0,60
2,20,2015,11,0,24
2,20,2006,5,1,24
2,20,2015,11,1,28
2,20,2014,11,1,27
2,20,2016,5,0,29
2,20,2006,5,0,24
2,15,1980,6,0,9
1,15,1984,9,0,9.7
1,20,2016,4,0,28
1,15,1984,9,0,11
1,50,2019,10,0,62
1,20,2006,5,0,25
4,20,2005,6,1,20
4,20,2002,4,0,20
3,25,1985,8,1,25
2,30,2003,11,0,29
2,20,1992,6,0,15
2,30,1990,5,0,27
1,25,1999,10,1,20
1,20,2014,6,0,27
1,60,1991,8,0,38
1,20,2002,4,0,21
2,40,1973,2,1,34
2,40,1973,2,1,37
1,40,1973,2,1,34
1,45,1973,2,1,37
4,45,1989,2,1,40
4,80,2007,1,0,110
4,20,2011,2,1,24
4,55,2001,8,1,68
4,30,1989,2,1,29
4,20,2004,1,0,44
3,90,2007,1,0,160
3,55,2007,1,0,72
3,85,2011,2,0,160
2,20,2004,1,1,20
2,45,1989,2,0,3.6
2,30,2008,8,0,27
2,70,2011,2,1,140
1,55,2007,1,0,77
1,55,2001,8,1,53
1,20,2004,1,0,21
1,50,1984,1,0,30
1,20,2004,1,0,23
1,30,2001,8,0,26
1,65,2011,2,0,91
1,20,2015,1,0,27
3,20,2001,8,1,20
3,60,2015,7,0,88
3,40,2015,7,0,66
2,25,1999,6,0,28
2,60,2015,7,0,86
2,30,1999,6,1,50
2,40,2015,7,0,55
1,40,2015,7,0,60
1,20,1996,9,0,19
4,20,2015,3,0,25
3,20,2015,3,0,25
2,25,2013,4,0,23
2,20,2007,3,0,23
2,40,1980,5,0,27
1,20,2013,4,0,24
4,55,2014,3,0,71
4,20,2014,6,0,26
4,15,1984,7,1,11
4,55,2014,3,0,68
4,20,2014,6,0,24
4,40,2019,3,0,50
4,85,1991,9,1,78
3,20,2014,6,0,24
3,20,2015,7,1,23
3,55,2014,3,0,66
3,20,2012,3,0,16
3,20,2015,7,0,23
3,20,2012,3,0,25
2,20,2008,7,0,20
2,35,2000.5101766642038,4,0,50
2,10,1984,7,0,8
2,55,1997,7,1,55
2,20,2012,6,0,23
2,20,2015,7,0,23
2,50,2016,3,0,65
2,70,2006,5,0,72
1,20,2003,6,0,21
1,35,2014,6,0,32
1,20,2014,6,1,24
1,20,1999,6,0,20
1,30,1988,5,1,32
3,65,2005,6,0,72
3,20,2012,2,0,23
2,15,1987,3,0,7
2,70,2005,6,0,64
3,20,2012,6,0,23
3,20,1998,3,0,19
3,25,1992,4,0,12
3,20,2005,3,0,24
1,20,2005,3,0,23
1,20,1998,4,0,19
4,20,2003,2,0,20
4,20,2009,8,0,18
4,15,1992,8,1,13
4,50,2002,2,1,49
4,20,2003,2,0,20
4,15,2003,2,1,16
3,15,1987,6,0,10
2,15,1994,5,0,11
1,15,1987,6,0,8.4
1,20,2004,2,0,18
4,15,1987,6,0,11
4,35,2010,6,0,35
3,60,1997,3,1,56
3,20,2014,4,0,19
2,20,1989,7,0,12
2,20,2011,6,0,19
4,30,2010,10,0,35
4,20,1997,6,0,18
3,20,2004,5,0,22
3,20,1999,6,0,19
3,20,2004,5,0,22
3,20,2001,5,1,21
3,20,1998,10,0,20
2,15,1986,5,0,8
1,20,2015,6,0,25
1,20,2011,4,0,21
3,20,2002,3,0,21
4,70,1999,9,0,69
3,40,2007,2,0,55
3,70,2006,8,1,150
2,90,1989,3,0,65
1,30,2007,2,0,40
1,60,2006,8,0,93
1,65,1989,3,1,67
1,95,2006,8,0,180
1,30,2003,4,0,41
1,65,1998,8,0,77
1,85,2006,8,0,130
4,40,1978,4,1,33
4,55,1985,9,0,17
4,25,2016,4,0,25
3,25,2011,6,0,24
3,55,1997,4,1,57
3,70,2011,5,0,83
2,30,2015,5,0,34
2,25,2011,6,0,27
2,70,2011,5,0,81
4,25,2013,3,0,26
4,20,1989,2,1,14
4,25,2010,3,0,18
3,55,1996,3,0,44
3,65,2013,3,0,70
3,70,2003,2,0,61
2,20,2011,5,0,22
1,25,2012,2,0,21
4,70,2004,13,0,50
4,75,2004,13,0,55
4,85,1999,0,1,54
3,105,1989,4,1,56
3,15,1989,9,0,7.4
2,70,2009,8,0,45
2,80,2004,13,0,48
2,70,1999,0,0,38
2,80,2004,13,0,52
1,55,1995,3,0,30
1,70,2002,1,0,43
1,80,2004,11,0,53
3,45,1971,5,0,17
2,45,1971,5,1,23
4,25,2013,2,0,28
4,25,2018,8,0,26
3,50,1986,12,1,34
3,65,2008,9,0,42
3,25,2018,5,0,25
2,15,1988,5,0,13
1,50,1986,12,0,27
1,60,2018,8,0,39
4,60,2000,7,1,53
4,15,1991,10,0,9.2
3,70,2016,6,0,52
3,55,1984,8,0,30
1,55,1987,11,0,19
1,65,2016,6,0,52
3,70,2012,3,0,67
3,20,2006,4,0,21
2,45,1977,3,1,36
2,70,2012,4,0,68
2,50,1980,5,1,33
2,35,2005,3,0,31
2,75,2008,7,0,63
1,15,1992,2,0,16
1,50,1980,5,1,30
1,45,2006,13,0,30
1,55,2006,13,0,37
4,25,2012,5,0,23
4,20,2012,5,0,22
4,25,2010,0,0,22
4,25,2010,0,0,21
4,25,2010,0,0,23
3,25,2012,5,0,21
3,70,2012,2,0,63
2,50,1984,7,1,31
2,45,1984,7,1,28
1,25,2010,1,0,22
4,60,1998,6,0,36
4,55,1996,5,1,35
4,50,2007,13,0,28
4,50,2007,13,0,31
4,65,1996,9,1,40
4,55,1992,4,1,30
4,50,2021,7,1,40
3,60,1998,6,1,36
3,55,2004,11,1,33
3,65,2013,13,0,34
3,80,2002,14,0,40
3,50,1995,9,0,33
2,65,1996,9,0,12
2,60,1998,8,0,33
2,45,1995,9,0,26
1,25,2007,13,0,21
1,70,2014,12,0,33
1,20,2006,4,1,20
4,70,2016,11,0,53
4,65,1995,6,1,46
4,60,2007,3,0,44
4,75,1992,3,1,43
4,65,2005,2,1,46
3,25,2021,5,0,28
3,25,2021,5,0,29
3,25,2021,5,0,30
3,70,2016,5,0,51
3,65,2007,3,0,40
2,65,2008,9,1,49
2,60,2008,9,1,46
2,70,2012,11,0,40
2,75,2008,9,0,52
2,70,2016,5,0,55
2,75,1992,3,1,40
2,75,1992,3,1,45
1,65,2005,2,0,35
1,55,2007,3,1,46
1,70,2011,4,0,47
1,50,2007,3,0,34
1,65,2016,11,0,43
1,60,2012,11,0,42
1,75,1992,3,1,45
1,65,2012,11,0,46
1,85,2007,3,0,42
1,75,1992,3,1,44
1,75,1992,3,1,43
1,60,1992,3,1,36
1,75,1992,3,1,41
4,55,1984,3,1,43
4,55,2016,5,0,52
4,50,2014,3,0,50
4,40,1981,4,0,20
4,25,2014,8,0,28
4,35,2018,7,0,34
3,60,2013,5,1,55
3,50,2003,10,0,36
2,35,1981,4,0,8
2,55,2012,4,0,38
2,20,2010,9,0,19
2,15,1992,4,0,13
2,50,2009,7,0,37
2,55,1984,3,0,29
1,35,2000.5101766642038,3,1,20
1,20,2010,9,0,23
1,25,2006,7,0,22
1,50,2014,3,0,47
4,20,2008,5,0,20
4,25,2014,0,0,26
4,90,1999,1,0,59
4,25,2014,0,0,25
4,65,2018,5,0,73
3,20,2009,6,0,26
3,55,2020,4,0,52
3,70,2018,6,0,74
3,25,2013,6,0,20
3,50,2020,4,0,40
2,70,2018,5,0,76
2,65,2018,5,1,65
2,20,2008,5,0,20
1,70,2018,6,0,74
2,60,2018,5,0,61
1,65,2018,5,0,72
1,60,2018,5,0,59
4,25,2021,9,0,27
4,40,2010,7,0,33
4,55,2013,4,0,59
4,25,2021,9,0,26
4,25,2008,5,0,20
4,25,2021,9,0,27
4,25,2021,9,0,27
4,25,2021,9,0,28
4,25,2021,9,0,27
3,25,2020,9,0,31
3,50,2020,9,0,49
2,25,2020,9,0,30
2,30,2010,7,0,28
2,50,2020,9,0,50
2,25,2020,9,0,30
1,25,2008,5,0,22
1,70,2014,7,0,67
1,50,2020,9,0,52
1,25,2020,9,0,30
3,20,1992,12,0,8.2
1,15,1986,11,0,7
2,25,2007,12,0,23
1,50,2001,3,0,40
4,50,2001,2,1,43
3,20,2013,7,0,23
3,25,2013,6,0,21
2,25,2011,6,0,22
2,60,1996,8,1,50
1,25,2017,6,0,25
1,50,2007,3,0,44
3,25,2017,8,0,26
1,70,1981,5,1,36
4,30,2019,6,0,29
3,25,2015,6,0,23
3,25,2012,2,0,27
4,45,1999,5,0,32
1,65,1998,11,0,28
2,30,2017,3,0,30
2,45,2017,3,0,41
4,25,2017,5,0,26
2,15,1993,8,1,13
1,25,2013,7,1,20
4,25,2021,10,0,27
3,25,2021,10,0,29
4,70,2004,7,0,41
4,15,1994,9,0,10
4,45,1990,3,0,25
4,30,2019,0,0,29
3,55,2000,7,0,37
3,50,1981,3,1,32
3,15,1994,9,0,10
2,30,2019,0,0,34
2,35,1981,3,1,27
1,25,2020,8,0,28
1,25,2020,8,0,28
1,55,2000,7,0,25
2,65,2005,9,0,62
4,45,1990,10,0,23
3,40,2017,8,0,42
2,45,1990,10,0,28
4,40,2017,10,0,37
4,35,1984,10,1,24
4,25,2020,4,0,29
4,60,2018,1,0,55
3,25,2020,4,0,29
1,35,2020,4,0,44
4,25,2016,4,0,24
4,25,2017,6,0,25
3,30,2008,5,0,21
3,25,2015,3,0,28
3,80,2002,3,0,70
2,55,2011,5,0,53
1,25,2008,5,0,25
4,85,2005,12,0,25
3,45,1993,8,1,34
2,25,2007,4,1,24
2,45,1993,8,1,30
1,30,2000,8,0,14
4,15,1988,11,1,8.3
4,20,2006,5,0,20
4,20,2006,10,1,20
4,20,2006,5,0,24
3,20,2006,5,0,20
3,20,2006,10,0,23
2,20,2007,5,0,24
2,20,2006,5,0,19
1,20,2006,5,0,19
1,20,2006,5,0,20
3,60,2006,3,0,49
3,25,2008,4,0,18
3,25,2008,4,0,20
1,25,2008,4,0,18
4,55,1995,7,0,36
4,20,2009,3,0,21
4,25,2007,5,0,22
4,50,1997,5,0,36
4,25,2014,8,0,19
4,20,2006,7,0,18
3,20,1991,6,0,12
3,30,1993,3,1,26
3,40,1991,6,0,22
3,65,1981,4,0,37
3,50,2007,5,0,31
2,50,2007,5,0,39
2,60,2012,5,0,50
2,40,2005,8,0,29
2,25,2007,7,0,20
2,50,2012,5,1,52
2,50,2009,3,0,43
2,50,2005,8,1,28
2,35,1993,3,1,34
2,55,1996,5,0,36
2,40,1993,3,0,27
2,50,2007,5,0,45
2,25,2009,3,1,23
2,50,2014,6,0,48
1,50,1995,8,1,42
1,25,2014,8,0,25
1,30,1975,10,0,11
1,65,2013,9,0,46
1,50,2012,5,0,33
1,55,2005,8,0,42
1,35,1992,4,1,27
1,65,1981,4,1,31
1,65,2013,3,0,65
1,65,2013,3,0,65
1,55,2005,8,0,33
4,25,2009,9,0,27
4,80,2011,7,0,69
4,25,2009,9,1,25
3,15,1993,9,0,13
3,20,2000.5101766642038,7,0,19
2,50,2009,9,0,45
1,15,1993,9,1,12
1,50,2009,9,0,43
1,30,2009,9,0,29
4,50,1985,2,1,38
4,25,2007,7,0,23
4,50,1992,9,1,53
3,55,2009,9,0,48
3,50,2009,9,0,43
2,20,2011,7,0,23
2,20,2007,9,0,23
2,25,2021,4,0,34
1,50,2007,9,0,37
1,70,2016,8,0,74
1,25,2008,8,1,23
1,55,1992,9,1,55
3,65,2013,9,0,60
3,30,2018,9,0,34
2,65,2013,9,0,57
1,15,1987,9,0,12
1,20,2007,10,0,22
1,65,2001,12,0,40
1,50,2012,10,0,43
1,65,2017,10,0,59
4,65,1975,8,0,29
4,55,2010,6,0,48
4,20,2011,10,0,23
4,45,2017,7,0,45
4,20,2008,12,1,20
4,60,2004,9,0,38
3,60,1998,6,0,40
3,65,1983,20,0,19
3,50,1988,20,1,23
3,60,1975,8,1,35
3,25,2015,11,0,23
2,40,1986,6,1,31
2,35,2017,7,0,36
2,20,2008,14,1,23
2,35,2010,6,0,24
2,30,2010,6,0,30
1,20,2008,14,0,22
1,25,2011,10,0,24
1,35,2017,7,0,33
1,50,1986,6,1,32
1,45,1986,6,1,32
1,70,2016,18,0,39
4,60,1998,16,0,34
4,70,2005,9,1,53
4,25,2008,7,0,22
3,65,1999,10,1,45
3,55,2007,9,0,45
3,25,2008,7,1,22
3,40,2018,11,0,35
3,60,1998,16,1,38
2,80,2007,9,0,53
2,80,2012,15,0,47
1,60,1998,11,1,37
1,25,2008,7,1,21
1,85,2007,9,0,50
1,65,1999,10,0,34
1,75,2005,9,1,53
4,80,1988,4,1,76
4,25,1985,2,0,9
2,25,2008,4,0,26
1,25,2007,12,0,20
1,25,1996,3,0,25
4,20,2007,5,1,21
4,55,2009,4,0,43
2,40,1984,2,1,26
2,20,2007,5,0,21
3,25,2006,11,0,2.6
2,25,2006,11,0,23
2,25,2006,11,0,22
4,55,1972,11,0,3.5
1,55,1972,11,1,27
4,20,1992,6,1,14
3,35,2020,6,0,45
2,35,2008,5,1,43
1,25,2007,8,0,27
1,15,1986,8,1,13
1,65,2018,5,0,64
1,65,1968,7,0,39
1,50,2018,5,0,56
3,50,1988,2,1,38
2,80,2003,6,0,67
4,70,2014,11,0,66
2,65,1975,4,1,38
4,25,2012,3,0,22
4,55,1970,4,1,30
4,25,2013,7,1,24
4,55,1985,5,1,43
4,30,2007,2,0,26
4,40,2007,2,0,33
4,25,2007,3,0,23
4,55,2018,5,0,47
3,20,2007,6,0,24
3,55,1970,4,0,19
3,35,1974,7,0,15
3,25,2007,3,0,24
3,25,2007,6,0,26
3,50,2013,7,1,40
2,25,2007,3,0,22
2,40,2021,1,0,44
2,25,2013,7,1,24
2,60,1974,7,1,40
2,40,2007,2,0,35
1,40,2007,2,0,27
1,25,1996,1,0,18
1,25,2012,3,0,28
1,25,2012,2,0,21
3,25,2017,6,0,29
1,90,1988,7,0,43
2,60,2000,6,1,42
4,45,1979,8,1,30
4,35,2009,3,0,36
3,40,1979,8,1,27
2,35,1979,8,1,18
2,35,2009,3,1,38
1,40,1979,8,1,23
1,25,2007,7,0,20
4,55,1984,6,1,35
2,40,1984,6,1,28
4,55,2002,15,1,48
4,55,1982,5,0,20
4,25,1992,5,1,18
3,40,1992,5,0,23
1,65,1998,4,0,35
1,50,1999,2,1,38
3,80,2001,12,1,47
4,40,1987,4,1,22
2,60,2006,3,1,51
2,45,2015,3,0,38
1,65,2000,5,0,38
1,35,1992,3,1,29
4,60,2001,4,0,28
4,60,1988,3,0,34
3,40,1979,1,0,12
3,50,1979,3,1,34
2,10,1988,3,0,6.3
2,80,1988,3,1,58
2,60,1988,3,0,27
2,50,2006,2,1,46
2,50,1999,5,1,33
1,30,1993,6,0,21
1,60,1979,3,0,29
4,60,1996,2,1,47
1,45,1979,7,1,26
4,25,2021,11,0,27
4,40,1978,9,1,14
2,45,1985,8,1,28
1,95,1991,7,0,26
1,45,1991,7,0,27
4,70,2000,5,1,55
1,75,2000,5,0,44
4,75,2002,12,0,48
3,60,2013,3,0,41
3,20,2009,6,0,21
3,70,1980,8,0,23
3,55,2007,9,0,39
3,55,2000.5101766642038,6,0,47
2,40,1982,4,1,20
2,50,1980,8,1,31
2,15,1988,6,1,8
1,25,2020,7,0,27
1,25,2008,6,0,25
1,40,1981,5,0,10
1,60,2008,3,0,37
4,55,1999,1,1,35
3,60,2009,13,0,32
2,60,2000.5101766642038,19,0,24
1,60,1997,14,0,36
4,25,2014,3,0,22
4,30,2009,4,0,27
4,25,2014,4,0,27
4,10,1988,4,0,5.3
3,15,2006,3,0,23
3,50,1979,5,0,26
3,40,1979,5,0,22
2,25,2014,3,0,25
2,25,2014,3,0,27
2,60,1979,5,0,24
2,25,2014,3,0,21
4,30,2003,3,0,32
4,25,2016,9,0,20
3,60,2011,3,0,56
3,25,2009,5,1,25
3,50,2019,8,0,55
2,25,2007,5,0,20
2,20,2008,5,0,21
2,25,2007,5,0,23
2,50,2011,6,0,38
2,65,2018,7,0,68
1,20,2009,4,0,22
1,60,2011,3,1,53
1,50,2011,6,0,40
4,35,1980,4,0,11
4,95,2009,3,0,110
4,65,2009,3,1,100
3,50,2008,1,0,67
3,50,2008,1,0,64
2,30,2020,2,0,40
2,60,2008,1,1,82
2,35,1980,4,0,13
1,80,2008,1,0,100
1,45,2008,4,0,50
4,70,2002,3,1,61
4,60,2008,5,0,43
2,55,2012,5,0,41
1,60,2008,5,0,38
4,65,2015,6,1,62
4,70,2008,6,0,48
3,100,2002,4,1,58
3,65,2002,3,1,43
3,40,2011,1,0,29
2,80,2002,4,0,27
2,70,2002,3,1,50
2,60,2018,3,0,47
1,70,2004,3,0,43
1,55,1988,4,0,21
4,70,2009,5,0,51
2,60,2016,4,0,43
2,60,2009,3,0,15
1,25,2009,3,0,18
1,65,2011,3,0,41
2,20,2005,12,0,20
1,45,1993,14,1,26
3,55,2014,1,0,43
1,60,2014,1,0,47
2,30,1987,15,0,13
1,65,2015,7,0,45
1,25,2015,5,0,25
4,25,2013,8,1,23
4,25,2010,5,0,22
3,60,1998,8,0,53
2,25,2016,6,0,27
2,25,2010,5,0,18
2,55,2002,7,0,42
2,25,2010,5,0,23
1,50,2013,8,0,42
4,45,1987,6,1,34
4,30,2012,6,0,28
3,25,2017,5,0,30
3,55,2017,8,0,60
2,45,2013,8,1,44
2,35,1987,8,0,15
1,70,2004,7,1,57
1,45,1993,5,1,33
1,25,2015,10,0,26
4,65,2014,1,0,64
4,20,2008,8,0,22
3,65,2014,1,0,69
3,45,1992,7,1,31
3,50,2011,4,0,39
2,40,1990,7,0,18
2,50,2014,1,0,45
2,50,1996,9,1,38
2,65,2014,1,0,62
1,65,1995,11,1,45
1,60,2004,5,0,40
1,35,2002,7,1,29
1,20,2007,5,1,19
1,60,2008,3,0,45
4,25,2014,3,0,23
4,25,2007,9,0,21
3,25,2014,3,0,24
3,35,2008,6,0,32
3,20,2010,6,1,20
3,25,2007,9,0,23
2,40,1989,2,0,30
2,25,2010,4,1,23
2,25,2000.5101766642038,8,1,24
1,25,2007,9,1,22
1,55,1995,8,0,21
4,65,2001,14,0,38
2,70,1998,14,1,40
4,65,2011,16,0,39
4,50,1996,14,1,34
4,65,1986,15,0,25
4,60,2015,5,0,54
4,50,1994,15,0,27
4,65,1986,15,1,37
4,60,1980,15,0,20
3,65,1980,15,0,21
2,25,1989,15,1,14
2,55,1996,14,1,34
2,65,1995,10,0,36
1,65,2009,18,0,38
1,20,1988,13,0,8.5
1,65,1980,15,1,33
1,50,2016,11,0,40
1,50,1996,14,0,24
1,70,2009,18,0,35
3,80,2007,9,0,51
3,80,2007,9,0,58
3,75,2007,9,0,44
2,80,2007,9,0,45
2,80,2009,10,0,50
1,75,2007,9,1,50
1,80,2007,9,0,54
1,70,2003,11,0,35
4,50,1998,9,1,35
3,45,2007,6,0,32
3,20,2008,7,0,17
2,40,2008,7,0,30
2,20,2008,7,0,19
4,35,1977,9,0,9.5
4,60,2006,18,1,44
4,60,1978,5,1,33
4,60,1994,13,1,37
4,50,1987,6,0,28
4,60,2006,8,1,50
4,25,2006,4,0,23
4,60,1994,13,1,45
4,85,2010,1,0,86
4,60,1987,8,1,37
4,25,2007,4,1,21
4,30,1977,9,0,19
4,25,2008,8,0,22
4,25,2007,4,1,21
4,60,1978,5,0,28
3,85,2006,8,1,57
3,60,1978,5,1,42
3,70,2009,17,0,49
3,90,1992,14,0,46
3,75,2005,10,0,49
3,65,2012,7,0,50
3,55,1997,3,1,45
3,70,2009,17,0,43
3,60,1992,16,1,38
3,80,2010,10,0,59
3,50,1986,7,1,34
3,80,2005,10,1,66
3,60,2015,7,0,42
3,75,1992,16,0,37
3,55,2014,5,1,39
2,60,1978,5,0,24
2,70,1991,10,0,37
2,20,2014,6,0,24
2,60,2006,15,0,32
2,60,2000.5101766642038,8,1,44
2,45,2015,4,0,40
2,55,2013,9,0,31
2,50,2021,3,0,52
2,55,2005,6,0,32
2,25,1977,9,0,7.2
1,30,1977,9,0,10
1,45,1992,15,1,29
1,75,1992,14,1,44
1,45,1987,7,1,28
1,60,1978,5,0,32
1,60,1978,5,1,38
1,50,1989,7,1,35
1,30,2014,5,0,30
1,60,1987,8,0,29
1,70,1992,16,1,41
1,70,2012,7,0,53
1,60,1992,16,0,24
1,25,2006,4,0,20
1,75,2012,7,0,51
1,70,2015,8,0,44
1,55,1997,3,0,33
1,50,1986,7,0,23
4,65,2002,4,1,42
4,30,2017,4,0,34
3,25,2009,5,0,25
3,30,2009,5,0,22
2,65,2002,4,0,36
1,65,2015,4,0,53
1,50,2015,4,1,42
1,65,2000.5101766642038,12,1,39
4,35,1978,6,0,14
4,65,2005,8,0,42
4,50,1984,6,1,29
4,80,2005,8,0,41
3,25,1978,8,1,9.3
3,80,2004,8,0,40
3,30,1978,6,1,13
3,30,1978,6,1,16
3,80,2004,8,0,40
3,55,2005,8,0,40
2,65,2005,8,0,37
2,75,2012,6,1,49
2,70,2012,6,0,51
2,35,1978,6,0,14
1,25,1978,6,0,2.7
1,15,1987,7,0,9.6
4,55,2000,9,1,38
3,55,2000,9,0,27
3,60,2002,8,0,28
3,20,2008,8,1,21
3,70,2002,8,0,32
1,20,2008,8,0,20
1,65,2000,9,1,44
4,40,2009,4,0,34
4,20,2012,2,0,21
3,70,1997,4,0,26
1,20,2009,4,0,16
3,45,1984,7,1,32
2,40,1997,4,1,29
2,50,1994,15,1,29
4,80,1983,10,1,33
4,60,2017,1,0,58
3,25,2014,3,0,23
2,70,1983,8,0,23
2,85,1983,7,0,37
1,70,1983,8,1,31
1,80,1983,8,0,32
4,60,1991,10,1,26
3,55,2017,7,0,47
3,35,2017,6,0,31
1,15,1987,9,1,7
3,70,1991,10,0,36
4,25,2011,5,0,22
4,75,2013,5,0,51
4,25,2011,5,0,22
4,20,2005,5,0,20
4,15,1990,7,0,8
4,25,2011,5,0,18
4,65,2016,11,0,47
3,25,2017,4,0,23
3,70,2015,9,0,55
3,70,2015,9,0,55
3,25,2011,5,0,23
2,80,1980,10,1,42
2,25,2011,5,1,22
2,70,2000.5101766642038,0,1,36
2,70,2015,9,0,54
2,25,2011,5,0,23
2,60,1991,5,0,34
1,25,2011,5,0,22
1,25,2013,4,0,22
1,25,2013,4,0,22
1,60,1991,5,0,32
1,30,2007,10,0,17
1,20,2007,11,0,18
1,70,2012,9,0,52
1,15,2007,11,0,10
4,15,1993,5,0,14
3,45,1993,5,0,22
3,15,1993,5,0,13
3,15,1993,5,0,15
3,20,2007,3,0,16
2,40,1985,3,1,22
3,60,2011,2,0,66
2,40,2004,1,0,40
2,50,1987,4,0,37
1,60,2013,3,0,55
1,60,1996,6,1,53
4,70,2010,3,0,59
4,25,2014,4,0,23
4,20,1986,2,0,7.8
4,15,2005,3,0,10
4,25,2014,4,0,23
4,25,2014,4,0,24
4,25,2016,9,0,20
3,55,2010,3,0,51
3,15,1986,7,0,6.5
3,45,2008,7,0,38
3,25,2014,4,0,24
3,25,2014,4,0,23
3,25,2014,4,0,23
3,25,2014,4,0,23
3,25,2014,4,0,24
3,50,1986,2,0,24
3,55,1993,1,0,27
3,70,2014,4,0,61
2,20,2007,6,0,23
2,15,1987,7,0,11
2,20,2007,6,1,19
2,20,2007,6,0,18
2,35,2006,3,0,30
2,25,2014,4,0,22
1,20,2008,7,0,18
1,50,1993,1,0,30
1,20,2008,7,1,23
1,40,2008,7,0,37
1,15,1992,6,0,13
1,15,1989,2,1,13
1,40,2007,5,0,23
4,35,2008,2,0,32
4,30,2019,4,0,33
2,20,2010,5,0,22
2,20,2007,4,0,20
2,40,2010,5,0,38
4,60,1987,6,1,40
4,25,2013,3,0,25
4,45,1985,1,0,30
4,50,1985,1,1,44
4,60,2014,1,0,67
4,55,1987,2,0,33
4,20,2006,3,0,19
4,25,2013,3,0,26
4,20,2011,4,0,25
4,50,2013,0,0,40
3,25,2011,4,0,26
3,40,1989,9,1,29
3,40,1985,1,0,21
3,40,1979,2,1,14
3,65,2002,2,0,49
3,40,2014,1,0,43
2,50,1985,1,1,32
1,25,2013,3,0,26
1,25,2013,3,0,26
1,60,1987,6,0,29
1,25,2009,2,0,23
1,25,2009,4,0,19
2,20,2007,7,0,21
1,20,2007,7,0,18
1,55,1986,9,1,34
4,50,1994,3,0,35
